Entity,Code,Year,Renewable Source,Terawatt Hours
Trinidad and Tobago,TTO,2008,Wind,0
Trinidad and Tobago,TTO,2008,Others,0.02
Trinidad and Tobago,TTO,2009,Hydro,0
Trinidad and Tobago,TTO,2009,Solar,0.0035
Trinidad and Tobago,TTO,2009,Wind,0
Trinidad and Tobago,TTO,2009,Others,0.019
Trinidad and Tobago,TTO,2010,Hydro,0
Trinidad and Tobago,TTO,2010,Solar,0.004
Trinidad and Tobago,TTO,2010,Wind,0
Trinidad and Tobago,TTO,2010,Others,0
Trinidad and Tobago,TTO,2011,Hydro,0
Trinidad and Tobago,TTO,2011,Solar,0.004
Trinidad and Tobago,TTO,2011,Wind,0
Trinidad and Tobago,TTO,2011,Others,0
Trinidad and Tobago,TTO,2012,Hydro,0
Trinidad and Tobago,TTO,2012,Solar,0.004
Trinidad and Tobago,TTO,2012,Wind,0
Trinidad and Tobago,TTO,2012,Others,0
Trinidad and Tobago,TTO,2013,Hydro,0
Trinidad and Tobago,TTO,2013,Solar,0.004
Trinidad and Tobago,TTO,2013,Wind,0
Trinidad and Tobago,TTO,2013,Others,0
Trinidad and Tobago,TTO,2014,Hydro,0
Trinidad and Tobago,TTO,2014,Solar,0.004
Trinidad and Tobago,TTO,2014,Wind,0
Trinidad and Tobago,TTO,2014,Others,0
Trinidad and Tobago,TTO,2015,Hydro,0
Trinidad and Tobago,TTO,2015,Solar,0.004
Trinidad and Tobago,TTO,2015,Wind,0
Trinidad and Tobago,TTO,2015,Others,0
Trinidad and Tobago,TTO,2016,Hydro,0
Trinidad and Tobago,TTO,2016,Solar,0.004
Trinidad and Tobago,TTO,2016,Wind,0
Trinidad and Tobago,TTO,2016,Others,0
Trinidad and Tobago,TTO,2017,Hydro,0
Trinidad and Tobago,TTO,2017,Solar,0.00398907103825137
Trinidad and Tobago,TTO,2017,Wind,0
Trinidad and Tobago,TTO,2017,Others,0
Trinidad and Tobago,TTO,2018,Hydro,0
Trinidad and Tobago,TTO,2018,Solar,0.00398907103825137
Trinidad and Tobago,TTO,2018,Wind,0
Trinidad and Tobago,TTO,2018,Others,0
Turkey,TUR,1965,Hydro,2.179
Turkey,TUR,1965,Solar,0
Turkey,TUR,1965,Wind,0
Turkey,TUR,1965,Others,0.1
Turkey,TUR,1966,Hydro,2.3381
Turkey,TUR,1966,Solar,0
Turkey,TUR,1966,Wind,0
Turkey,TUR,1966,Others,0.122
Turkey,TUR,1967,Hydro,2.3818
Turkey,TUR,1967,Solar,0
Turkey,TUR,1967,Wind,0
Turkey,TUR,1967,Others,0.173
Turkey,TUR,1968,Hydro,3.1748
Turkey,TUR,1968,Solar,0
Turkey,TUR,1968,Wind,0
Turkey,TUR,1968,Others,0.179
Turkey,TUR,1969,Hydro,3.4449
Turkey,TUR,1969,Solar,0
Turkey,TUR,1969,Wind,0
Turkey,TUR,1969,Others,0.178
Turkey,TUR,1970,Hydro,3.0328
Turkey,TUR,1970,Solar,0
Turkey,TUR,1970,Wind,0
Turkey,TUR,1970,Others,0.166
Turkey,TUR,1971,Hydro,2.6102
Turkey,TUR,1971,Solar,0
Turkey,TUR,1971,Wind,0
Turkey,TUR,1971,Others,0.162
Turkey,TUR,1972,Hydro,3.2042
Turkey,TUR,1972,Solar,0
Turkey,TUR,1972,Wind,0
Turkey,TUR,1972,Others,0.175
Turkey,TUR,1973,Hydro,2.6034
Turkey,TUR,1973,Solar,0
Turkey,TUR,1973,Wind,0
Turkey,TUR,1973,Others,0.197
Turkey,TUR,1974,Hydro,3.3558
Turkey,TUR,1974,Solar,0
Turkey,TUR,1974,Wind,0
Turkey,TUR,1974,Others,0.207
Turkey,TUR,1975,Hydro,5.9036
Turkey,TUR,1975,Solar,0
Turkey,TUR,1975,Wind,0
Turkey,TUR,1975,Others,0.22
Turkey,TUR,1976,Hydro,8.3748
Turkey,TUR,1976,Solar,0
Turkey,TUR,1976,Wind,0
Turkey,TUR,1976,Others,0.161
Turkey,TUR,1977,Hydro,8.5723
Turkey,TUR,1977,Solar,0
Turkey,TUR,1977,Wind,0
Turkey,TUR,1977,Others,0.218
Turkey,TUR,1978,Hydro,9.3348
Turkey,TUR,1978,Solar,0
Turkey,TUR,1978,Wind,0
Turkey,TUR,1978,Others,0.137
Turkey,TUR,1979,Hydro,10.2889
Turkey,TUR,1979,Solar,0
Turkey,TUR,1979,Wind,0
Turkey,TUR,1979,Others,0.145
Turkey,TUR,1980,Hydro,11.3482
Turkey,TUR,1980,Solar,0
Turkey,TUR,1980,Wind,0
Turkey,TUR,1980,Others,0.136
Turkey,TUR,1981,Hydro,12.6161
Turkey,TUR,1981,Solar,0
Turkey,TUR,1981,Wind,0
Turkey,TUR,1981,Others,0.11
Turkey,TUR,1982,Hydro,14.1667
Turkey,TUR,1982,Solar,0
Turkey,TUR,1982,Wind,0
Turkey,TUR,1982,Others,0
Turkey,TUR,1983,Hydro,11.3427
Turkey,TUR,1983,Solar,0
Turkey,TUR,1983,Wind,0
Turkey,TUR,1983,Others,0
Turkey,TUR,1984,Hydro,13.4263
Turkey,TUR,1984,Solar,0
Turkey,TUR,1984,Wind,0
Turkey,TUR,1984,Others,0.0221
Turkey,TUR,1985,Hydro,12.0449
Turkey,TUR,1985,Solar,0
Turkey,TUR,1985,Wind,0
Turkey,TUR,1985,Others,0.006
Turkey,TUR,1986,Hydro,11.8726
Turkey,TUR,1986,Solar,0
Turkey,TUR,1986,Wind,0
Turkey,TUR,1986,Others,0.0436
Turkey,TUR,1987,Hydro,18.6178
Turkey,TUR,1987,Solar,0
Turkey,TUR,1987,Wind,0
Turkey,TUR,1987,Others,0.0579
Turkey,TUR,1988,Hydro,28.9496
Turkey,TUR,1988,Solar,0
Turkey,TUR,1988,Wind,0
Turkey,TUR,1988,Others,0.0684
Turkey,TUR,1989,Hydro,17.9396
Turkey,TUR,1989,Solar,0
Turkey,TUR,1989,Wind,0
Turkey,TUR,1989,Others,0.0626
Turkey,TUR,1990,Hydro,23.1476
Turkey,TUR,1990,Solar,0
Turkey,TUR,1990,Wind,0
Turkey,TUR,1990,Others,0.0801
Turkey,TUR,1991,Hydro,22.6833
Turkey,TUR,1991,Solar,0
Turkey,TUR,1991,Wind,0
Turkey,TUR,1991,Others,0.1197
Turkey,TUR,1992,Hydro,26.568
Turkey,TUR,1992,Solar,0
Turkey,TUR,1992,Wind,0
Turkey,TUR,1992,Others,0.1167
Turkey,TUR,1993,Hydro,33.9509
Turkey,TUR,1993,Solar,0
Turkey,TUR,1993,Wind,0
Turkey,TUR,1993,Others,0.134
Turkey,TUR,1994,Hydro,30.5859
Turkey,TUR,1994,Solar,0
Turkey,TUR,1994,Wind,0
Turkey,TUR,1994,Others,0.13
Turkey,TUR,1995,Hydro,35.5409
Turkey,TUR,1995,Solar,0
Turkey,TUR,1995,Wind,0
Turkey,TUR,1995,Others,0.3083
Turkey,TUR,1996,Hydro,40.4752
Turkey,TUR,1996,Solar,0
Turkey,TUR,1996,Wind,0
Turkey,TUR,1996,Others,0.2591
Turkey,TUR,1997,Hydro,39.8161
Turkey,TUR,1997,Solar,0
Turkey,TUR,1997,Wind,0
Turkey,TUR,1997,Others,0.3768
Turkey,TUR,1998,Hydro,42.229
Turkey,TUR,1998,Solar,0
Turkey,TUR,1998,Wind,0.0055
Turkey,TUR,1998,Others,0.326
Turkey,TUR,1999,Hydro,34.6775
Turkey,TUR,1999,Solar,0
Turkey,TUR,1999,Wind,0.0205
Turkey,TUR,1999,Others,0.2139
Turkey,TUR,2000,Hydro,30.8785
Turkey,TUR,2000,Solar,0
Turkey,TUR,2000,Wind,0.0334
Turkey,TUR,2000,Others,0.2415
Turkey,TUR,2001,Hydro,24.0099
Turkey,TUR,2001,Solar,0
Turkey,TUR,2001,Wind,0.0624
Turkey,TUR,2001,Others,0.2736
Turkey,TUR,2002,Hydro,33.6838
Turkey,TUR,2002,Solar,0
Turkey,TUR,2002,Wind,0.048
Turkey,TUR,2002,Others,0.2346
Turkey,TUR,2003,Hydro,35.3295
Turkey,TUR,2003,Solar,0
Turkey,TUR,2003,Wind,0.0614
Turkey,TUR,2003,Others,0.1676
Turkey,TUR,2004,Hydro,46.0837
Turkey,TUR,2004,Solar,0
Turkey,TUR,2004,Wind,0.0577
Turkey,TUR,2004,Others,0.1692
Turkey,TUR,2005,Hydro,39.5605
Turkey,TUR,2005,Solar,0
Turkey,TUR,2005,Wind,0.059
Turkey,TUR,2005,Others,0.1284
Turkey,TUR,2006,Hydro,44.2442
Turkey,TUR,2006,Solar,0
Turkey,TUR,2006,Wind,0.1305
Turkey,TUR,2006,Others,0.14785
Turkey,TUR,2007,Hydro,35.8508
Turkey,TUR,2007,Solar,0
Turkey,TUR,2007,Wind,0.3511
Turkey,TUR,2007,Others,0.254942
Turkey,TUR,2008,Hydro,33.2698
Turkey,TUR,2008,Solar,0
Turkey,TUR,2008,Wind,0.8465
Turkey,TUR,2008,Others,0.304695
Turkey,TUR,2009,Hydro,35.9584
Turkey,TUR,2009,Solar,0
Turkey,TUR,2009,Wind,1.49537
Turkey,TUR,2009,Others,0.687389
Turkey,TUR,2010,Hydro,51.79546
Turkey,TUR,2010,Solar,0.0024
Turkey,TUR,2010,Wind,2.91643
Turkey,TUR,2010,Others,1.001144
Turkey,TUR,2011,Hydro,52.33856
Turkey,TUR,2011,Solar,0.00286153846153846
Turkey,TUR,2011,Wind,4.7239
Turkey,TUR,2011,Others,1.037141
Turkey,TUR,2012,Hydro,57.86501
Turkey,TUR,2012,Solar,0.00425778714436249
Turkey,TUR,2012,Wind,5.86075
Turkey,TUR,2012,Others,1.491272
Turkey,TUR,2013,Hydro,59.42051
Turkey,TUR,2013,Solar,0.00678461538461539
Turkey,TUR,2013,Wind,7.55745
Turkey,TUR,2013,Others,2.242158
Turkey,TUR,2014,Hydro,40.6447
Turkey,TUR,2014,Solar,0.0174
Turkey,TUR,2014,Wind,8.52005
Turkey,TUR,2014,Others,3.446564
Turkey,TUR,2015,Hydro,67.14584
Turkey,TUR,2015,Solar,0.19412
Turkey,TUR,2015,Wind,11.65247
Turkey,TUR,2015,Others,4.665543
Turkey,TUR,2016,Hydro,67.2308832100352
Turkey,TUR,2016,Solar,1.043138277181
Turkey,TUR,2016,Wind,15.517086847
Turkey,TUR,2016,Others,6.453253691
Turkey,TUR,2017,Hydro,58.2185
Turkey,TUR,2017,Solar,2.8893
Turkey,TUR,2017,Wind,17.9038
Turkey,TUR,2017,Others,8.2515
Turkey,TUR,2018,Hydro,59.5182807483584
Turkey,TUR,2018,Solar,7.89069407773207
Turkey,TUR,2018,Wind,19.825697
Turkey,TUR,2018,Others,9.98378680726556
Turkmenistan,TKM,1985,Hydro,0.6054578
Turkmenistan,TKM,1985,Solar,0
Turkmenistan,TKM,1985,Wind,0
Turkmenistan,TKM,1985,Others,0
Turkmenistan,TKM,1986,Hydro,0.1060656
Turkmenistan,TKM,1986,Solar,0
Turkmenistan,TKM,1986,Wind,0
Turkmenistan,TKM,1986,Others,0
Turkmenistan,TKM,1987,Hydro,0.8043308
Turkmenistan,TKM,1987,Solar,0
Turkmenistan,TKM,1987,Wind,0
Turkmenistan,TKM,1987,Others,0
Turkmenistan,TKM,1988,Hydro,0.9987844
Turkmenistan,TKM,1988,Solar,0
Turkmenistan,TKM,1988,Wind,0
Turkmenistan,TKM,1988,Others,0
Turkmenistan,TKM,1989,Hydro,0.1060656
Turkmenistan,TKM,1989,Solar,0
Turkmenistan,TKM,1989,Wind,0
Turkmenistan,TKM,1989,Others,0
Turkmenistan,TKM,1990,Hydro,0.6982652
Turkmenistan,TKM,1990,Solar,0
Turkmenistan,TKM,1990,Wind,0
Turkmenistan,TKM,1990,Others,0
Turkmenistan,TKM,1991,Hydro,0.6982652
Turkmenistan,TKM,1991,Solar,0
Turkmenistan,TKM,1991,Wind,0
Turkmenistan,TKM,1991,Others,0
Turkmenistan,TKM,1992,Hydro,0.004
Turkmenistan,TKM,1992,Solar,0
Turkmenistan,TKM,1992,Wind,0
Turkmenistan,TKM,1992,Others,0
Turkmenistan,TKM,1993,Hydro,0.005
Turkmenistan,TKM,1993,Solar,0
Turkmenistan,TKM,1993,Wind,0
Turkmenistan,TKM,1993,Others,0
Turkmenistan,TKM,1994,Hydro,0.004
Turkmenistan,TKM,1994,Solar,0
Turkmenistan,TKM,1994,Wind,0
Turkmenistan,TKM,1994,Others,0
Turkmenistan,TKM,1995,Hydro,0.004
Turkmenistan,TKM,1995,Solar,0
Turkmenistan,TKM,1995,Wind,0
Turkmenistan,TKM,1995,Others,0
Turkmenistan,TKM,1996,Hydro,0.005
Turkmenistan,TKM,1996,Solar,0
Turkmenistan,TKM,1996,Wind,0
Turkmenistan,TKM,1996,Others,0
Turkmenistan,TKM,1997,Hydro,0.005
Turkmenistan,TKM,1997,Solar,0
Turkmenistan,TKM,1997,Wind,0
Turkmenistan,TKM,1997,Others,0
Turkmenistan,TKM,1998,Hydro,0.006
Turkmenistan,TKM,1998,Solar,0
Turkmenistan,TKM,1998,Wind,0
Turkmenistan,TKM,1998,Others,0
Turkmenistan,TKM,1999,Hydro,0.005
Turkmenistan,TKM,1999,Solar,0
Turkmenistan,TKM,1999,Wind,0
Turkmenistan,TKM,1999,Others,0
Turkmenistan,TKM,2000,Hydro,0.005
Turkmenistan,TKM,2000,Solar,0
Turkmenistan,TKM,2000,Wind,0
Turkmenistan,TKM,2000,Others,0
Turkmenistan,TKM,2001,Hydro,0.003
Turkmenistan,TKM,2001,Solar,0
Turkmenistan,TKM,2001,Wind,0
Turkmenistan,TKM,2001,Others,0
Turkmenistan,TKM,2002,Hydro,0.003
Turkmenistan,TKM,2002,Solar,0
Turkmenistan,TKM,2002,Wind,0
Turkmenistan,TKM,2002,Others,0
Turkmenistan,TKM,2003,Hydro,0.003
Turkmenistan,TKM,2003,Solar,0
Turkmenistan,TKM,2003,Wind,0
Turkmenistan,TKM,2003,Others,0
Turkmenistan,TKM,2004,Hydro,0.003
Turkmenistan,TKM,2004,Solar,0
Turkmenistan,TKM,2004,Wind,0
Turkmenistan,TKM,2004,Others,0
Turkmenistan,TKM,2005,Hydro,0.003
Turkmenistan,TKM,2005,Solar,0
Turkmenistan,TKM,2005,Wind,0
Turkmenistan,TKM,2005,Others,0
Turkmenistan,TKM,2006,Hydro,0.003
Turkmenistan,TKM,2006,Solar,0
Turkmenistan,TKM,2006,Wind,0
Turkmenistan,TKM,2006,Others,0
Turkmenistan,TKM,2007,Hydro,0.003
Turkmenistan,TKM,2007,Solar,0
Turkmenistan,TKM,2007,Wind,0
Turkmenistan,TKM,2007,Others,0
Turkmenistan,TKM,2008,Hydro,0.003
Turkmenistan,TKM,2008,Solar,0
Turkmenistan,TKM,2008,Wind,0
Turkmenistan,TKM,2008,Others,0
Turkmenistan,TKM,2009,Hydro,0.003
Turkmenistan,TKM,2009,Solar,0
Turkmenistan,TKM,2009,Wind,0
Turkmenistan,TKM,2009,Others,0
Turkmenistan,TKM,2010,Hydro,0.003
Turkmenistan,TKM,2010,Solar,1.595e-4
Turkmenistan,TKM,2010,Wind,0
Turkmenistan,TKM,2010,Others,0
Turkmenistan,TKM,2011,Hydro,0
Turkmenistan,TKM,2011,Solar,4.5675e-4
Turkmenistan,TKM,2011,Wind,0
Turkmenistan,TKM,2011,Others,0
Turkmenistan,TKM,2012,Hydro,0
Turkmenistan,TKM,2012,Solar,9.81431506849315e-4
Turkmenistan,TKM,2012,Wind,0
Turkmenistan,TKM,2012,Others,0
Turkmenistan,TKM,2013,Hydro,0
Turkmenistan,TKM,2013,Solar,0.00184875
Turkmenistan,TKM,2013,Wind,0
Turkmenistan,TKM,2013,Others,0
Turkmenistan,TKM,2014,Hydro,0
Turkmenistan,TKM,2014,Solar,0.0031175
Turkmenistan,TKM,2014,Wind,0
Turkmenistan,TKM,2014,Others,0
Turkmenistan,TKM,2015,Hydro,0
Turkmenistan,TKM,2015,Solar,0.00522
Turkmenistan,TKM,2015,Wind,0
Turkmenistan,TKM,2015,Others,0
Turkmenistan,TKM,2016,Hydro,0
Turkmenistan,TKM,2016,Solar,0.00697906849315068
Turkmenistan,TKM,2016,Wind,0
Turkmenistan,TKM,2016,Others,0
Turkmenistan,TKM,2017,Hydro,0
Turkmenistan,TKM,2017,Solar,0.00696
Turkmenistan,TKM,2017,Wind,0
Turkmenistan,TKM,2017,Others,0
Turkmenistan,TKM,2018,Hydro,0
Turkmenistan,TKM,2018,Solar,0.00696
Turkmenistan,TKM,2018,Wind,0
Turkmenistan,TKM,2018,Others,0
USSR,OWID_USS,1965,Hydro,85.3209364
USSR,OWID_USS,1965,Solar,0
USSR,OWID_USS,1965,Wind,0
USSR,OWID_USS,1965,Others,0
USSR,OWID_USS,1966,Hydro,96.210338
USSR,OWID_USS,1966,Solar,0
USSR,OWID_USS,1966,Wind,0
USSR,OWID_USS,1966,Others,0
USSR,OWID_USS,1967,Hydro,92.7985612
USSR,OWID_USS,1967,Solar,0
USSR,OWID_USS,1967,Wind,0
USSR,OWID_USS,1967,Others,0
USSR,OWID_USS,1968,Hydro,109.0089204
USSR,OWID_USS,1968,Solar,0
USSR,OWID_USS,1968,Wind,0
USSR,OWID_USS,1968,Others,0
USSR,OWID_USS,1969,Hydro,118.5459856
USSR,OWID_USS,1969,Solar,0
USSR,OWID_USS,1969,Wind,0
USSR,OWID_USS,1969,Others,0
USSR,OWID_USS,1970,Hydro,128.1228254
USSR,OWID_USS,1970,Solar,0
USSR,OWID_USS,1970,Wind,0
USSR,OWID_USS,1970,Others,0
USSR,OWID_USS,1971,Hydro,129.7226482
USSR,OWID_USS,1971,Solar,0
USSR,OWID_USS,1971,Wind,0
USSR,OWID_USS,1971,Others,0
USSR,OWID_USS,1972,Hydro,126.527422
USSR,OWID_USS,1972,Solar,0
USSR,OWID_USS,1972,Wind,0
USSR,OWID_USS,1972,Others,0
USSR,OWID_USS,1973,Hydro,126.129676
USSR,OWID_USS,1973,Solar,0
USSR,OWID_USS,1973,Wind,0
USSR,OWID_USS,1973,Others,0
USSR,OWID_USS,1974,Hydro,136.1086812
USSR,OWID_USS,1974,Solar,0
USSR,OWID_USS,1974,Wind,0
USSR,OWID_USS,1974,Others,0
USSR,OWID_USS,1975,Hydro,129.7226482
USSR,OWID_USS,1975,Solar,0
USSR,OWID_USS,1975,Wind,0
USSR,OWID_USS,1975,Others,0
USSR,OWID_USS,1976,Hydro,139.7016534
USSR,OWID_USS,1976,Solar,0
USSR,OWID_USS,1976,Wind,0
USSR,OWID_USS,1976,Others,0
USSR,OWID_USS,1977,Hydro,151.276062
USSR,OWID_USS,1977,Solar,0
USSR,OWID_USS,1977,Wind,0
USSR,OWID_USS,1977,Others,0
USSR,OWID_USS,1978,Hydro,164.048128
USSR,OWID_USS,1978,Solar,0
USSR,OWID_USS,1978,Wind,0
USSR,OWID_USS,1978,Others,0
USSR,OWID_USS,1979,Hydro,179.6132548
USSR,OWID_USS,1979,Solar,0
USSR,OWID_USS,1979,Wind,0
USSR,OWID_USS,1979,Others,0
USSR,OWID_USS,1980,Hydro,183.603973
USSR,OWID_USS,1980,Solar,0
USSR,OWID_USS,1980,Wind,0
USSR,OWID_USS,1980,Others,0
USSR,OWID_USS,1981,Hydro,186.6003262
USSR,OWID_USS,1981,Solar,0
USSR,OWID_USS,1981,Wind,0
USSR,OWID_USS,1981,Others,0
USSR,OWID_USS,1982,Hydro,174.6237522
USSR,OWID_USS,1982,Solar,0
USSR,OWID_USS,1982,Wind,0
USSR,OWID_USS,1982,Others,0
USSR,OWID_USS,1983,Hydro,179.6132548
USSR,OWID_USS,1983,Solar,0
USSR,OWID_USS,1983,Wind,0
USSR,OWID_USS,1983,Others,0
USSR,OWID_USS,1984,Hydro,202.563199
USSR,OWID_USS,1984,Solar,0
USSR,OWID_USS,1984,Wind,0
USSR,OWID_USS,1984,Others,0
Ukraine,UKR,1965,Hydro,0
Ukraine,UKR,1965,Solar,0
Ukraine,UKR,1965,Wind,0
Ukraine,UKR,1965,Others,0
Ukraine,UKR,1966,Hydro,0
Ukraine,UKR,1966,Solar,0
Ukraine,UKR,1966,Wind,0
Ukraine,UKR,1966,Others,0
Ukraine,UKR,1967,Hydro,0
Ukraine,UKR,1967,Solar,0
Ukraine,UKR,1967,Wind,0
Ukraine,UKR,1967,Others,0
Ukraine,UKR,1968,Hydro,0
Ukraine,UKR,1968,Solar,0
Ukraine,UKR,1968,Wind,0
Ukraine,UKR,1968,Others,0
Ukraine,UKR,1969,Hydro,0
Ukraine,UKR,1969,Solar,0
Ukraine,UKR,1969,Wind,0
Ukraine,UKR,1969,Others,0
Ukraine,UKR,1970,Hydro,0
Ukraine,UKR,1970,Solar,0
Ukraine,UKR,1970,Wind,0
Ukraine,UKR,1970,Others,0
Ukraine,UKR,1971,Hydro,0
Ukraine,UKR,1971,Solar,0
Ukraine,UKR,1971,Wind,0
Ukraine,UKR,1971,Others,0
Ukraine,UKR,1972,Hydro,0
Ukraine,UKR,1972,Solar,0
Ukraine,UKR,1972,Wind,0
Ukraine,UKR,1972,Others,0
Ukraine,UKR,1973,Hydro,0
Ukraine,UKR,1973,Solar,0
Ukraine,UKR,1973,Wind,0
Ukraine,UKR,1973,Others,0
Ukraine,UKR,1974,Hydro,0
Ukraine,UKR,1974,Solar,0
Ukraine,UKR,1974,Wind,0
Ukraine,UKR,1974,Others,0
Ukraine,UKR,1975,Hydro,0
Ukraine,UKR,1975,Solar,0
Ukraine,UKR,1975,Wind,0
Ukraine,UKR,1975,Others,0
Ukraine,UKR,1976,Hydro,0
Ukraine,UKR,1976,Solar,0
Ukraine,UKR,1976,Wind,0
Ukraine,UKR,1976,Others,0
Ukraine,UKR,1977,Hydro,0
Ukraine,UKR,1977,Solar,0
Ukraine,UKR,1977,Wind,0
Ukraine,UKR,1977,Others,0
Ukraine,UKR,1978,Hydro,0
Ukraine,UKR,1978,Solar,0
Ukraine,UKR,1978,Wind,0
Ukraine,UKR,1978,Others,0
Ukraine,UKR,1979,Hydro,0
Ukraine,UKR,1979,Solar,0
Ukraine,UKR,1979,Wind,0
Ukraine,UKR,1979,Others,0
Ukraine,UKR,1980,Hydro,0
Ukraine,UKR,1980,Solar,0
Ukraine,UKR,1980,Wind,0
Ukraine,UKR,1980,Others,0
Ukraine,UKR,1981,Hydro,0
Ukraine,UKR,1981,Solar,0
Ukraine,UKR,1981,Wind,0
Ukraine,UKR,1981,Others,0
Ukraine,UKR,1982,Hydro,0
Ukraine,UKR,1982,Solar,0
Ukraine,UKR,1982,Wind,0
Ukraine,UKR,1982,Others,0
Ukraine,UKR,1983,Hydro,0
Ukraine,UKR,1983,Solar,0
Ukraine,UKR,1983,Wind,0
Ukraine,UKR,1983,Others,0
Ukraine,UKR,1984,Hydro,0
Ukraine,UKR,1984,Solar,0
Ukraine,UKR,1984,Wind,0
Ukraine,UKR,1984,Others,0
Ukraine,UKR,1985,Hydro,10.7126256
Ukraine,UKR,1985,Solar,0
Ukraine,UKR,1985,Wind,0
Ukraine,UKR,1985,Others,0
Ukraine,UKR,1986,Hydro,10.6551734
Ukraine,UKR,1986,Solar,0
Ukraine,UKR,1986,Wind,0
Ukraine,UKR,1986,Others,0
Ukraine,UKR,1987,Hydro,9.5945174
Ukraine,UKR,1987,Solar,0
Ukraine,UKR,1987,Wind,0
Ukraine,UKR,1987,Others,0
Ukraine,UKR,1988,Hydro,11.93238
Ukraine,UKR,1988,Solar,0
Ukraine,UKR,1988,Wind,0
Ukraine,UKR,1988,Others,0
Ukraine,UKR,1989,Hydro,10.1292648
Ukraine,UKR,1989,Solar,0
Ukraine,UKR,1989,Wind,0
Ukraine,UKR,1989,Others,0
Ukraine,UKR,1990,Hydro,10.514
Ukraine,UKR,1990,Solar,0
Ukraine,UKR,1990,Wind,0
Ukraine,UKR,1990,Others,0
Ukraine,UKR,1991,Hydro,11.71
Ukraine,UKR,1991,Solar,0
Ukraine,UKR,1991,Wind,0
Ukraine,UKR,1991,Others,0
Ukraine,UKR,1992,Hydro,7.883
Ukraine,UKR,1992,Solar,0
Ukraine,UKR,1992,Wind,0
Ukraine,UKR,1992,Others,0
Ukraine,UKR,1993,Hydro,11.039
Ukraine,UKR,1993,Solar,0
Ukraine,UKR,1993,Wind,0
Ukraine,UKR,1993,Others,0
Ukraine,UKR,1994,Hydro,12.118
Ukraine,UKR,1994,Solar,0
Ukraine,UKR,1994,Wind,0
Ukraine,UKR,1994,Others,0
Ukraine,UKR,1995,Hydro,9.953
Ukraine,UKR,1995,Solar,0
Ukraine,UKR,1995,Wind,0
Ukraine,UKR,1995,Others,0
Ukraine,UKR,1996,Hydro,8.632
Ukraine,UKR,1996,Solar,0
Ukraine,UKR,1996,Wind,0
Ukraine,UKR,1996,Others,0
Ukraine,UKR,1997,Hydro,9.856
Ukraine,UKR,1997,Solar,0
Ukraine,UKR,1997,Wind,0
Ukraine,UKR,1997,Others,0
Ukraine,UKR,1998,Hydro,15.739
Ukraine,UKR,1998,Solar,0
Ukraine,UKR,1998,Wind,0.003
Ukraine,UKR,1998,Others,0
Ukraine,UKR,1999,Hydro,14.324
Ukraine,UKR,1999,Solar,0
Ukraine,UKR,1999,Wind,0.003
Ukraine,UKR,1999,Others,0
Ukraine,UKR,2000,Hydro,11.274
Ukraine,UKR,2000,Solar,0
Ukraine,UKR,2000,Wind,0.006
Ukraine,UKR,2000,Others,0
Ukraine,UKR,2001,Hydro,12.032
Ukraine,UKR,2001,Solar,0
Ukraine,UKR,2001,Wind,0.016
Ukraine,UKR,2001,Others,0
Ukraine,UKR,2002,Hydro,9.627
Ukraine,UKR,2002,Solar,0
Ukraine,UKR,2002,Wind,0.022
Ukraine,UKR,2002,Others,0
Ukraine,UKR,2003,Hydro,9.238
Ukraine,UKR,2003,Solar,0
Ukraine,UKR,2003,Wind,0.031
Ukraine,UKR,2003,Others,0
Ukraine,UKR,2004,Hydro,11.753
Ukraine,UKR,2004,Solar,0
Ukraine,UKR,2004,Wind,0.033
Ukraine,UKR,2004,Others,0
Ukraine,UKR,2005,Hydro,12.363
Ukraine,UKR,2005,Solar,0
Ukraine,UKR,2005,Wind,0.038
Ukraine,UKR,2005,Others,0
Ukraine,UKR,2006,Hydro,12.886
Ukraine,UKR,2006,Solar,0
Ukraine,UKR,2006,Wind,0.035
Ukraine,UKR,2006,Others,0
Ukraine,UKR,2007,Hydro,10.143
Ukraine,UKR,2007,Solar,0
Ukraine,UKR,2007,Wind,0.045
Ukraine,UKR,2007,Others,0.281
Ukraine,UKR,2008,Hydro,11.512
Ukraine,UKR,2008,Solar,0
Ukraine,UKR,2008,Wind,0.045
Ukraine,UKR,2008,Others,0.264
Ukraine,UKR,2009,Hydro,11.936
Ukraine,UKR,2009,Solar,0
Ukraine,UKR,2009,Wind,0.043
Ukraine,UKR,2009,Others,0.139
Ukraine,UKR,2010,Hydro,13.152
Ukraine,UKR,2010,Solar,0
Ukraine,UKR,2010,Wind,0.05
Ukraine,UKR,2010,Others,0.188
Ukraine,UKR,2011,Hydro,10.946
Ukraine,UKR,2011,Solar,0.03
Ukraine,UKR,2011,Wind,0.089
Ukraine,UKR,2011,Others,0.134
Ukraine,UKR,2012,Hydro,10.479
Ukraine,UKR,2012,Solar,0.333
Ukraine,UKR,2012,Wind,0.288
Ukraine,UKR,2012,Others,0.134
Ukraine,UKR,2013,Hydro,13.801
Ukraine,UKR,2013,Solar,0.57
Ukraine,UKR,2013,Wind,0.639
Ukraine,UKR,2013,Others,0.101
Ukraine,UKR,2014,Hydro,8.475
Ukraine,UKR,2014,Solar,0.429
Ukraine,UKR,2014,Wind,1.13
Ukraine,UKR,2014,Others,0.13
Ukraine,UKR,2015,Hydro,5.397
Ukraine,UKR,2015,Solar,0.477
Ukraine,UKR,2015,Wind,1.084
